candidate_id,schema_id,run_id,replicate_index,episode_index,step_index,tier,state_cell_id,action_cell_id,action_index,selection_mode,q_value_before
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,15,2,"StateCellId(tier=2, ordinal=6)","ActionCellId(tier=2, ordinal=47)",11,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,16,2,"StateCellId(tier=2, ordinal=7)","ActionCellId(tier=2, ordinal=63)",10,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,17,2,"StateCellId(tier=2, ordinal=6)","ActionCellId(tier=2, ordinal=46)",9,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,18,2,"StateCellId(tier=2, ordinal=24)","ActionCellId(tier=2, ordinal=79)",8,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,19,2,"StateCellId(tier=2, ordinal=6)","ActionCellId(tier=2, ordinal=43)",2,epsilon_explore,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,20,2,"StateCellId(tier=2, ordinal=21)","ActionCellId(tier=2, ordinal=84)",3,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,21,2,"StateCellId(tier=2, ordinal=6)","ActionCellId(tier=2, ordinal=45)",6,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,22,2,"StateCellId(tier=2, ordinal=23)","ActionCellId(tier=2, ordinal=94)",7,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,23,2,"StateCellId(tier=2, ordinal=6)","ActionCellId(tier=2, ordinal=44)",3,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,24,2,"StateCellId(tier=2, ordinal=22)","ActionCellId(tier=2, ordinal=99)",2,greedy,0.0
