arm_id,run_id,category,seconds
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,algorithm_online,0.43585649551823735
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,linearization_setup,0.02446095901541412
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,total,0.46031745453365147
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,algorithm_online,0.37529911717865616
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,linearization_setup,0.04767945798812434
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,total,0.4229785751667805
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,algorithm_online,0.43294272292405367
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,linearization_setup,0.04738004202954471
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,total,0.4803227649535984
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,algorithm_online,0.44028202758636326
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,linearization_setup,0.047473041980993
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,total,0.48775506956735626
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,algorithm_online,0.42655478324741125
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,linearization_setup,0.04849908401956782
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,total,0.47505386726697907
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,algorithm_online,0.4312984509742819
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,linearization_setup,0.05018754105549306
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,total,0.48148599202977493
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,algorithm_online,0.4391581325326115
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,linearization_setup,0.0498439590446651
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,total,0.4890020915772766
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,algorithm_online,0.4963480268488638
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,linearization_setup,0.05369529203744605
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,total,0.5500433188863099
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,algorithm_online,0.4368117449339479
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,linearization_setup,0.05332545901183039
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,total,0.4901372039457783
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,algorithm_online,0.4380289279506542
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,linearization_setup,0.050668166019022465
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,total,0.48869709396967664
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,algorithm_online,0.46391103870701045
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,linearization_setup,0.050674708909355104
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,total,0.5145857476163656
