candidate_id,schema_id,run_id,replicate_index,episode_index,step_index,source_state,action_index,target_state,reward,terminated,truncated,valid_transition,invalid_move,self_transition,lift_status
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,22,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)",9,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,23,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",5,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=3, e1=2, e2=0, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,24,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=3, e1=2, e2=0, e3=2)",5,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=0, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,25,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=0, e3=2)",8,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,26,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=1, e3=2)",8,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,27,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",5,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,28,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=2, e3=2)",4,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,29,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",4,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=3, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,30,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=3, e1=2, e2=2, e3=2)",5,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,31,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",9,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,32,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=1, e3=2)",8,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,33,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",5,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,34,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=2, e3=2)",5,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,35,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",5,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=3, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,36,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=3, e1=2, e2=2, e3=2)",4,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,37,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,38,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",3,"PlateSupportState(x_idx=3, y_idx=1, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,39,"PlateSupportState(x_idx=3, y_idx=1, theta_idx=0, e1=2, e2=2, e3=2)",2,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,40,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",2,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,41,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",4,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=1, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,42,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=1, e1=2, e2=2, e3=2)",5,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,43,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",1,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,44,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",11,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,45,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=1)",10,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,46,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",9,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,47,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=1, e3=2)",8,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,48,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",7,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,8,49,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=2, e3=2)",6,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=2, e3=2)",-1.0,False,True,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",2,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,1,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",9,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=0, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,2,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=0, e3=1)",8,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,3,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",10,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,4,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=2)",3,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,5,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",11,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,6,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",10,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,7,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",9,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,8,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=2)",8,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,9,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",6,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,10,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)",7,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,11,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",8,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,12,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=2, e3=2)",0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=2, e3=2)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,13,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=2, e3=2)",11,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=2, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,14,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=2, e3=1)",1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=2, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,15,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=2, e3=1)",9,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,16,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",9,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,17,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",8,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,18,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",8,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=2, e3=1)",-1.0,False,False,True,False,False,success
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep1,1,9,19,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=2, e3=1)",6,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=1)",-1.0,False,False,True,False,False,success
